ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,5279666.67,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",1.76671014E7
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5279666.67,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",1.76671014E7
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3815916.67,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",5617510.22
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.3538066667E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.5510488916E8
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,409916.67,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",399763.10000000003
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,4121083.33,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",4913913.78
201101,2011,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.2930516667E8,"DEDUCAO DA RECEITA TRIBUTARIA",-2.9240282424E8
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-3.3608158334E8,"DEDUCAO DA RECEITA TRIBUTARIA",-2.9240299024E8
201101,2011,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.707616667E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.102097781E7
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1504166.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-558196.4
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.833458333E7,"DEDUÇAO DAS RECEITAS DE IPVA P/ FORMAÇÃO DO FUNDEB",-1.095194086E7
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.833458333E7,"DEDUÇAO DAS RECEITAS DE IPVA P/ FORMAÇÃO DO FUNDEB",-1.095194086E7
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201101,2011,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-1504166.67,"DEDUÇAO DE RECEITA DE ITCD",-560143.74
201101,2011,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DA CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-160083.33000000002,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,-2903666.67,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-6616416.67,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"FUNDO DE CAPAC. E PROFISSIONALIZAÇÃO",10558502000196,Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,-1740166.67,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201101,2011,Jan,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",2088698000174,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",-166.0
201101,2011,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE MULTAS DO ICMS P/ FORMAÇÃO DO FUNDEB",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - MULTAS DE AUTO DE INFRAÇÃO",-386708.58
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - MULTAS DE AUTO DE INFRAÇÃO",-386708.58
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.361216667E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-9479874.44
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.361216667E7,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - IPVA",-9479874.44
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.790041667E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.200376055E7
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS CORRENTES INTRAGOVERNAMENTAIS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-3.0305325E8,"DEDUÇÃO DAS RECEITAS DE ICMS",-2.8089073964E8
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.9946641667E8,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-2.8089073964E8
201101,2011,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-3586833.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",
201101,2011,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-3586833.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201101,2011,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201101,2011,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.822575E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-3.232909855E7
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.822575E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",-3.232909855E7
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",0.0
201101,2011,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR INATIVO CIVIL",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-83.33,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2903666.67,"DEDUÇÃO DE DEMAIS RECEITAS",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-2903666.67,"DEDUÇÃO DE DEMAIS RECEITAS",0.0
201101,2011,Jan,"FUNDO DE CAPAC. E PROFISSIONALIZAÇÃO",10558502000196,Direta,Executivo,,"DEDUÇÃO DE DEMAIS RECEITAS",0.0
201101,2011,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DE DEMAIS RESTITUIÇÕES",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-1750.0,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-1750.0,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",0.0
201101,2011,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-3586833.33,"DEDUÇÃO DE IMPOSTOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE INDENIZAÇÃO E RESTITUIÇÕES",-191.92000000000002
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-541391.9
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-541391.9
201101,2011,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-541391.9
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",0.0
201101,2011,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2903666.67,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",-541583.8200000001
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",-541583.8200000001
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,-2903666.67,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",0.0
201101,2011,Jan,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",7749679000165,Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS DE CONCESSÃO",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS DE CONCESSÃO",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RESTITUIÇÕES",-191.92000000000002
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RESTITUIÇÕES",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,-151333.33000000002,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-1289333.33,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201101,2011,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,-1740166.67,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS TRANSFERENCIAS DE CONVENIOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",0.0
201101,2011,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE OUTROS SERVIÇOS AGROPECUARIOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTROS SERVIÇOS AGROPECUARIOS",0.0
201101,2011,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1.1229991667E8,"DEDUÇÃO DE RECEITA DE ICMS P/ FORMAÇÃO DO FUNDEB",-9.087854179E7
201101,2011,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-1.1229991667E8,"DEDUÇÃO DE RECEITA DE ICMS P/ FORMAÇÃO DO FUNDEB",-9.087854179E7
