ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA,CNPJORGAO
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"ALIENACAO DE IMOVEIS URBANOS",56390.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,416833.33,"ALIENACAO DE IMOVEIS URBANOS",56390.0,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,83.33,"ALIENACAO DE IMOVEIS URBANOS",56390.0,1409655000180
201301,2013,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.67000000000002,"ALIENACAO DE OUTROS BENS IMOVEIS",,3521741000106
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.814833334E7,"ALIENACAO DE OUTROS BENS IMOVEIS",,
201301,2013,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,166.66,"ALIENACAO DE OUTROS BENS MOVEIS",,3521741000106
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,7000.0,"ALIENACAO DE OUTROS BENS MOVEIS",,
201301,2013,Jan,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,266666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",,13301077000143
201301,2013,Jan,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,266666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",,4916251000171
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,416833.33,"ALIENAÇÃO DE IMÓVEIS URBANOS",56390.0,
201301,2013,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,83.33,"ALIENAÇÃO DE IMÓVEIS URBANOS",,1112580000171
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,2.814833334E7,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2.814816667E7,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",,
201301,2013,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,2500.0,ALUGUEIS,,3521741000106
201301,2013,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,15833.34,ALUGUEIS,12411.42,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,38333.340000000004,ALUGUEIS,83554.92,
201301,2013,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",Direta,N/A,7666.66,ALUGUEIS,6945.3,7004223000176
201301,2013,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,8333.34,ALUGUEIS,12411.42,7766390000154
201301,2013,Jan,"FUNDO PENINT. ESTADUAL - FUNPES",Indireta,Executivo,30000.0,ALUGUEIS,15289.16,10879198000189
201301,2013,Jan,FUNPRODUZIR,Direta,Executivo,82250.0,"AMORTIZACAO DE EMPRESTIMOS",630432.5,4352350000178
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,39083.33,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",48044.31,
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,39083.33,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",48044.31,
201301,2013,Jan,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,39083.33,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",48044.31,1460666000195
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,82250.0,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",630432.5,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,82250.0,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",630432.5,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,454666.66000000003,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",678476.81,
201301,2013,Jan,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,333333.33,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",0.0,3609406000164
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"AMORTIZAÇÃO DE EMPRESTIMOS",0.0,
201301,2013,Jan,FUNPRODUZIR,Direta,Executivo,,"AMORTIZAÇÃO DE EMPRESTIMOS",0.0,4352350000178
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,83.33,"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",373.04,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"ATUALIZAçÂO MONETÁRIA DE OUTROS TRIBUTOS DA DÍVIDA ATIVA - PRINCIPAL",373.04,
201301,2013,Jan,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,7705833.33,"BOLSA GARANTIA FOMENTAR",,4354889000166
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,88333.33,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,88333.33,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,88333.33,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",0.0,
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,4166666.67,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",4233310.53,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,100000.0,"CONCESSÃO DE EVENTOS ESPORTIVOS",17513.5,
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,87916.67,"CONCESSÕES E PERMISSÕES DO FECCON",,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0,
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,2.5E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.792000218E7,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,8333333.33,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",7645624.69,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,160833.33000000002,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",182463.53,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1416666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",1708822.9,
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,1416666.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",1708822.9,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,183333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",164606.15,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,183333.33000000002,"CONTRIBUICOES DE PENSIONISTA MILITAR",164606.15,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1083333.33,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",922513.64,
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,2500000.0,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",3998350.71,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.0826299999E8,"CONTRIBUICOES SOCIAIS",8.918188111E7,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1.0822608333E8,"CONTRIBUICOES SOCIAIS",8.918188111E7,
201301,2013,Jan,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",Direta,Executivo,9583.33,"CONTRIBUICOES SOCIAIS",,37879913000130
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,3.8778E7,"CONTRIBUICOES SOCIAIS",4.254402349E7,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,4.959975E7,"CONTRIBUIÇÃO PATRONAL - ATIVO CIVIL",4.471592114E7,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1.666666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.53685971E7,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,9163000.0,"CONTRIBUIÇÕES AO PROTEGE",1.047967135E7,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,7973250.0,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",7825375.42,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,5233833.33,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",63944.67,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5566000.0,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.323417912E7,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,1.7104575E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.6491605172E8,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.7104575E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.6491605172E8,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,541833.33,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",609584.63,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,5491500.0,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",5936205.94,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5491500.0,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",5936205.94,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5491500.0,"COTA-PARTE DO IMPOSTO S/ PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS",5936205.94,1409655000180
201301,2013,Jan,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,30666.670000000002,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",,4354889000166
201301,2013,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,3520933000106
201301,2013,Jan,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,13650495000146
201301,2013,Jan,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-6488416.67,"DEDUCAO DA RECEITA TRIBUTARIA",,4354889000166
201301,2013,Jan,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0,2088698000174
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-3.420916667E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.298321033E7,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-6226583.33,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-2352295.96,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-6226583.33,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-2352295.96,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-2038666.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-1285488.17,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-2038666.67,"DEDUÇAO DA RECEITA DE ITCD P/ FORMAÇÃO DO FUNDEB",-1285488.17,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-2038666.67,"DEDUÇAO DE RECEITA DE ITCD",-1360748.17,
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-2038666.67,"DEDUÇAO DE RECEITA DE ITCD",-1360748.17,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-2038666.67,"DEDUÇAO DE RECEITA DE ITCD",-1360748.17,
201301,2013,Jan,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"DEDUÇÃO  DE REMUNERAÇÃO DE DEPÓSITO DE RECURSOS NÃO VINCULADOS",0.0,13650495000146
201301,2013,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0,3537650000169
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-4.8512341667E8,"DEDUÇÃO DA RECEITA CORRENTE",-4.0392969472E8,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-9967666.67,"DEDUÇÃO DA RECEITA CORRENTE",-2.11350592E7,
201301,2013,Jan,FUNPRODUZIR,Direta,Executivo,-2095333.33,"DEDUÇÃO DA RECEITA CORRENTE",-2044716.7,4352350000178
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.735966667E7,"DEDUÇÃO DA RECEITA DE IPVA",-1.235502366E7,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONSTITUCIONAIS AOS MUNICIPIOS - IPI",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-2.44713E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.0768241262E8,1409655000180
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-7746304.64,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-3.53075E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.41704515E7,
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",-7746304.64,
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-4562000.0,"DEDUÇÃO DAS RECEITAS DE ICMS",0.0,
201301,2013,Jan,"PROTEGE GOIAS",Direta,Executivo,-4562000.0,"DEDUÇÃO DAS RECEITAS DE ICMS",0.0,6084202000145
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4666.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-403912.66000000003,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-4666.67,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-403912.66000000003,
201301,2013,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0,1112580000171
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,
201301,2013,Jan,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0,13650495000146
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS RENDAS DE EMISSÃO DE GUIAS DE EXAMES",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RENDAS DE EMISSÃO DE GUIAS MÉDICAS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DAS RENDAS SOBRE SERVIÇOS ODONTOLÓGICOS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.563283333E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-3.41704515E7,1409655000180
201301,2013,Jan,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0,3549463000103
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.563283333E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.41704515E7,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,
201301,2013,Jan,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0,3549463000103
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,-3.563283333E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",-3.41704515E7,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",-492545.59,
201301,2013,Jan,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR INATIVO CIVIL",-1821597.21,11991625000189
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",0.0,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS DE ICMS AUTO DE INFRAÇÃO",-449213.63,
201301,2013,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE DEMAIS RECEITAS",0.0,6064227000187
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE DEMAIS RECEITAS",0.0,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",-79378.15000000001,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",-79378.15000000001,
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",-79378.15000000001,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",-3140.0,
201301,2013,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",-1422.06,
201301,2013,Jan,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-4562000.0,"DEDUÇÃO DE IMPOSTOS",,4354889000166
201301,2013,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",0.0,3520933000106
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",0.0,
201301,2013,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0,3537650000169
201301,2013,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0,3520933000106
201301,2013,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-449213.63,1409655000180
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-513333.33,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-706008.3,
201301,2013,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0,3280530000129
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",-67.47,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DOS TRIBUTOS",-67.47,
201301,2013,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",-60442.21,6064227000187
201301,2013,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",0.0,3537650000169
201301,2013,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",-449213.63,
201301,2013,Jan,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",0.0,7749679000165
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO E FISCALIZAÇÃO",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO E FISCALIZAÇÃO",0.0,
201301,2013,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO E FISCALIZAÇÃO",0.0,3280530000129
201301,2013,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",0.0,
201301,2013,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-513333.33,"DEDUÇÃO DE MULTAS PREVISTA NA LEGISLAÇÃO DE TRANSITO",-645061.89,
201301,2013,Jan,"ESTADO DE GOIAS",N/A,N/A,-513333.33,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",-645061.89,
