ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
200901,2009,Jan,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",1460666000195,Direta,Executivo,,"AMORTIZACAO DE EMPRESTIMOS",149585.12
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"AMORTIZACAO DE EMPRESTIMOS - FOMENTAR",149585.12
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",13634.800000000001
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,333333.33,"AMORTIZAÇÃO DE EMPRÉSTIMOS - FUNMINERAL",
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3333333.33,"ATUALIZACAO MONETARIA DO ADICIONAL ICMS 2% DIVIDA ATIVA",
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"ATUALIZACAO MONETARIA DO ADICIONAL ICMS 2% DIVIDA ATIVA",
200901,2009,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,83.33,"ATUALIZACAO MONETARIA DO ADICIONAL ICMS 2% DIVIDA ATIVA",
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"ATUALIZAÇÃO MONET IPVA - DIVIDA ATIVA",23927.72
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"ATUALIZAÇÃO MONET. ITCD - DIVIDA ATIVA",8148.45
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"ATUALIZAÇÃO MONET. ITCD - DIVIDA ATIVA",8148.45
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"ATUALIZAÇÃO MONETARIA ICMS AUTO INFRAÇÃO",194796.79
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"ATUALIZAÇÃO MONETARIA ITCD AUTO INFRAÇÃO",9068.17
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA - ICMS DIFERENCIAL",0.0
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA - ICMS IMPORTAÇÃO",10784.36
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA - ICMS IMPORTAÇÃO",10784.36
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA - ICMS SUBST SERV",11372.32
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DO ICMS AÇÃO FISCA",0.0
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"ATUALIZAÇÃO MONETÁRIA DO ICMS NORMAL",1769439.31
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"ATUALIZAÇÃO MONETÁRIA DO ITCD",5073.37
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"BOLSA GARANTIA FOMENTAR",4585357.62
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,459416.67,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",111056.26000000001
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,459416.67,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",111056.26000000001
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,110833.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",48459.55
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,110833.33,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",48459.55
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1121500.0,"CONCESSOES E PERMISSOES DA AGETOP",3115408.78
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.566383333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",1.742660194E7
200901,2009,Jan,"FUNDO DE PREVIDÊNCIA ESTADUAL",4050973000196,Direta,Executivo,1.566383333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",1.742660194E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5363166.67,"CONTRIBUICAO DE SERVIDOR ATIVO MILITAR",5837862.52
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,4.595833333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",3.655603799E7
200901,2009,Jan,"INST. DE PREV. E ASSIST. SERV. ESTADO",1246693000160,Indireta,Executivo,4.595833333E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",3.655603799E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,877916.67,"CONTRIBUICOES DE PENSIONISTA CIVIL",1151808.54
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,121750.0,"CONTRIBUICOES DE PENSIONISTA MILITAR",130552.12000000001
200901,2009,Jan,"FUNDO DE APORTE À CELG D. S.A - FUNAC",16961597000170,Direta,Executivo,121750.0,"CONTRIBUICOES DE PENSIONISTA MILITAR",
200901,2009,Jan,"FUNDO DE PREVIDÊNCIA ESTADUAL",4050973000196,Direta,Executivo,524166.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",554608.68
200901,2009,Jan,"FUNDO DE APORTE À CELG D. S.A - FUNAC",16961597000170,Direta,Executivo,1760833.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,7.031208333E7,"CONTRIBUICOES SOCIAIS",6.437476269E7
200901,2009,Jan,"FUNDO DE APORTE À CELG D. S.A - FUNAC",16961597000170,Direta,Executivo,2.435375E7,"CONTRIBUICOES SOCIAIS",
200901,2009,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,5649916.67,"CONTRIBUIÇÕES AO PROTEGE",5974560.18
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,4716583.33,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",4827490.7
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5004000.0,"COTA PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMINIO ECONOMICO - CIDE",9983858.43
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,4475583.33,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",3503923.83
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,747666.67,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",919290.48
200901,2009,Jan,"FUNDO DE FOMENTO A MINERACAO",3609406000164,Direta,Executivo,747666.67,"COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS",
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.1361808333E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.1974208354E8
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.1361808333E8,"COTA-PARTE DO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL",1.1974208354E8
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,425250.0,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",281668.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"COTA-PARTE DO IMPOSTO S/OPERACOES DE CREDITO, CAMBIO E SEGURO OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS - COMERCIALI",0.0
200901,2009,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,28833.33,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",18275.850000000002
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-8.616966667E7,"DEDUCAO DA RECEITA TRIBUTARIA",-5.791508755E7
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
200901,2009,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-337000.0,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.272358333E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-2.394841668E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.272358333E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-2.394841668E7
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.272358333E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-2.394841668E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-8.212675E7,"DEDUÇAO DE RECEITA DE ICMS",-5.626390048E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-8.212675E7,"DEDUÇAO DE RECEITA DE ICMS",-5.626390048E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-968583.3300000001,"DEDUÇAO DE RECEITA DE ITCD",-422586.9
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-968583.3300000001,"DEDUÇAO DE RECEITA DE ITCD",-422586.9
200901,2009,Jan,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",1460666000195,Direta,Executivo,,"DEDUÇÃO DA BOLSA GARANTIA FOMENTAR",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,-1.0989191667E8,"DEDUÇÃO DA RECEITA CORRENTE",-8.385397686E7
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1.0989191667E8,"DEDUÇÃO DA RECEITA CORRENTE",-8.385397686E7
200901,2009,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS DE COMUNICAÇÃO",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS DE COMUNICAÇÃO",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ALUGUEIS",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",-2733.64
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CAPITAL",-2733.64
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
200901,2009,Jan,"FUNDO DE PREVIDÊNCIA ESTADUAL",4050973000196,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE ICMS",-5.626390048E7
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE ICMS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-4042916.67,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-1651187.07
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.626390048E7
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.626390048E7
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-8.212675E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",-5.626390048E7
200901,2009,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2880.0
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2880.0
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2880.0
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-2880.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS IMOBILIÁRIAS",0.0
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS IMOBILIÁRIAS",0.0
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-2.491460231E7
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-2.491460231E7
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-2.491460231E7
200901,2009,Jan,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO DA UNIÃO E DE SUAS ENTIDADES",0.0
200901,2009,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.372225E7,"DEDUÇÃO DAS TRANSFERENCIAS INTERGOVENAMENTAIS",-2.491460231E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE ADICIONAL DE ICMS 2% - LEI 15.505/05",0.0
200901,2009,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,,"DEDUÇÃO DE ADICIONAL DE ICMS 2% - LEI 15.505/05",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE BENS",-2733.64
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE BENS",-2733.64
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE BENS MOVEIS",-2733.64
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",-5467.28
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DE ALIENAÇÃO DE OUTROS BENS MOVEIS",-5467.28
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE ALUGUEIS",0.0
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DE ALUGUEIS",0.0
200901,2009,Jan,"FUNDO DE PREVIDÊNCIA ESTADUAL",4050973000196,Direta,Executivo,,"DEDUÇÃO DE CONTRIBUIÇÃO DE PENSIONISTAS CIVIL",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR INATIVO CIVIL",0.0
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR INATIVO CIVIL",0.0
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,83.33,"ADICIONAL DE ICMS 2% - LEI 15.5005/05 - AUTO DE INFRACAO",
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"ADICIONAL DE ICMS 2% - LEI 15.5005/05 - AUTO DE INFRACAO",
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1.742983333E7,"ADICIONAL DE ICMS 2% - LEI 15.505/2005",1.438920261E7
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.742983333E7,"ADICIONAL DE ICMS 2% - LEI 15.505/2005",1.438920261E7
200901,2009,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,1.742983333E7,"ADICIONAL DE ICMS 2% - LEI 15.505/2005",
200901,2009,Jan,"ESTADO DE GOIAS",,N/A,N/A,3686500.0,"ADICIONAL ICMS 2% DIVIDA ATIVA",
200901,2009,Jan,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",3540410000113,Indireta,Executivo,250.0,"ALIENACAO DE BENS",
200901,2009,Jan,"AGÊNCIA GOIANA DE DESENV.REGIONAL - AGDR",,Indireta,Executivo,250.0,"ALIENACAO DE BENS",
200901,2009,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,,"ALIENACAO DE BENS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,217833.33000000002,"ALIENACAO DE BENS",3635.39
200901,2009,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,3916.67,"ALIENACAO DE BENS IMOVEIS",901.75
200901,2009,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,,"ALIENACAO DE BENS MOVEIS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,213916.67,"ALIENACAO DE BENS MOVEIS",2733.64
200901,2009,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,,"ALIENACAO DE BENS MOVEIS",0.0
200901,2009,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"ALIENACAO DE BENS MOVEIS",2733.64
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,750.0,"ALIENACAO DE IMOVEIS URBANOS",901.75
200901,2009,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
200901,2009,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,418666.66000000003,"ALIENACAO DE OUTROS BENS MOVEIS",0.0
200901,2009,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,426500.0,"ALIENACAO DE OUTROS BENS MOVEIS",5467.28
200901,2009,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,833.34,"ALIENACAO DE OUTROS BENS MOVEIS",5467.28
200901,2009,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,2000.0,"ALIENACAO DE OUTROS BENS MOVEIS",
200901,2009,Jan,"AGENCIA GOIANA DE ESPORTE E LAZER",5470294000139,Indireta,Executivo,2333.34,ALUGUEIS,15453.0
