ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,RECEITAREALIZADA
201201,2012,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,404000.0,"ALIENACAO DE BENS MOVEIS",
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,666.67,"ALIENACAO DE IMOVEIS URBANOS",0.0
201201,2012,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,83.33,"ALIENACAO DE OUTROS BENS IMOVEIS",
201201,2012,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,166.66,"ALIENACAO DE OUTROS BENS MOVEIS",
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,92166.66,"ALIENACAO DE OUTROS BENS MOVEIS",
201201,2012,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,7166.66,"ALIENACAO DE OUTROS BENS MOVEIS",
201201,2012,Jan,EMATER,13232306000115,Indireta,Executivo,83.33,"ALIENAÇÃO DE OUTROS BENS IMÓVEIS",
201201,2012,Jan,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,4333.34,ALUGUEIS,
201201,2012,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,4333.34,ALUGUEIS,4105.38
201201,2012,Jan,EMATER,13232306000115,Indireta,Executivo,45000.0,ALUGUEIS,3200.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,347666.7,ALUGUEIS,339720.94
201201,2012,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,5333.34,ALUGUEIS,10764.64
201201,2012,Jan,"FUNDO PENINT. ESTADUAL - FUNPES",10879198000189,Indireta,Executivo,3000.0,ALUGUEIS,14610.5
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,7583.33,ALUGUÉIS,
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,115000.0,"AMORTIZACAO DE EMPRESTIMOS",38677.42
201201,2012,Jan,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",1460666000195,Direta,Executivo,51166.67,"AMORTIZACAO DE EMPRESTIMOS",21622.83
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,63833.33,"AMORTIZACAO DE EMPRESTIMOS - PRODUZIR",17054.59
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,115000.0,"AMORTIZACAO DE FINANCIAMENTOS DIVERSOS",38677.42
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"ATUALIZACAO MONETARIA DE ORIGEM NAO TRIBUTARIA",0.0
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,5507916.67,"BOLSA GARANTIA FOMENTAR",7511785.91
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5507916.67,"BOLSA GARANTIA FOMENTAR",7511785.91
201201,2012,Jan,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",1460666000195,Direta,Executivo,7916.67,"BOLSA GARANTIA FOMENTAR",
201201,2012,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,5500000.0,"BOLSA GARANTIA FOMENTAR",7511785.91
201201,2012,Jan,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",3521741000106,Indireta,Executivo,146666.67,"COMERCIALIZACAO DE OUTROS PRODUTOS VEGETAIS",
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,146666.67,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",90405.0
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,146666.67,"COMERCIALIZAÇÃO DE OUTROS PRODUTOS VEGETAIS",90405.0
201201,2012,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,422833.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",396719.88
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,422833.33,"COMERCIALIZAÇÃO DE SERVIÇOS DE FONOGRAFIA, VIDEOFONOGRAMA E IMPRESSOS OFICIAIS",396719.88
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,258750.0,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",152235.25
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,258750.0,"COMPENSACAO FINANCEIRA PREVIDENCIARIA",152235.25
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5166.67,"CONCESSOES E PERMISSOES DA AGETOP",
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,5166.67,"CONCESSOES E PERMISSOES DA AGETOP",
201201,2012,Jan,"AGENCIA GOIANA DE ESPORTE E LAZER",5470294000139,Indireta,Executivo,83333.33,"CONCESSÃO DE EVENTOS ESPORTIVOS",180.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,62083.33,"CONCESSÕES E PERMISSÕES DO FECCON",
201201,2012,Jan,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",14188263000180,Direta,Executivo,62083.33,"CONCESSÕES E PERMISSÕES DO FECCON",
201201,2012,Jan,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",743928000166,Direta,Executivo,62083.33,"CONCESSÕES E PERMISSÕES DO FECCON",
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"CONCESSÕES E PERMISSÕES DO FUNDER",0.0
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"CONTRATOS DIVIDA PÚBLICA ESTADUAL INTERN",0.0
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,2.414358333E7,"CONTRIBUICAO DE SERVIDOR ATIVO CIVIL",2.585015794E7
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,6.259275E7,"CONTRIBUICAO PARA ASSISTENCIA HOSPITALAR INTEGRAL",4.440325595E7
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO CIVIL",171059.42
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"CONTRIBUICAO PATRONAL - ATIVO MILITAR",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1583333.33,"CONTRIBUICOES DE PENSIONISTA CIVIL",1530164.79
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,1583333.33,"CONTRIBUICOES DE PENSIONISTA CIVIL",1530164.79
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,1583333.33,"CONTRIBUICOES DE PENSIONISTA CIVIL",1530164.79
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,666666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",748359.6
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,666666.67,"CONTRIBUICOES DE SERVID. INATIVO MILITAR",748359.6
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,3583333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",3395057.26
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,3583333.33,"CONTRIBUICOES DE SERVIDOR INATIVO CIVIL",3395057.26
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,3.77325E7,"CONTRIBUICOES PREVIDENCIARIAS DO REGIME PROPRIO",3.876344426E7
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,1.0032533333E8,"CONTRIBUICOES SOCIAIS",8.316670021E7
201201,2012,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,6.259275E7,"CONTRIBUICOES SOCIAIS",4.440325595E7
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.391023134E7
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,1.416666667E7,"CONTRIBUIÇÃO PATRONAL - ATIVO MILITAR",1.391023134E7
201201,2012,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,7326666.67,"CONTRIBUIÇÕES AO PROTEGE",
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,6974166.67,"COTA - PARTE DA CONTRIBUICAO DO SALARIO EDUCACAO",7039733.12
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,5177500.0,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.225695512E7
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5177500.0,"COTA PARTE DE COMPENSAÇÃO FINANCEIRA DE RECURSOS HÍDRICOS",1.225695512E7
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.275841667E7,"COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP",569321.05
201201,2012,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,41666.67,"Credito Especial de Investimento- Portege Goias- Lei 15.454/2005",
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.643225E8,"DEDUCAO DA RECEITA TRIBUTARIA",-3.3998371298E8
201201,2012,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201201,2012,Jan,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",2088698000174,Indireta,Executivo,,"DEDUCAO DA RECEITA TRIBUTARIA",0.0
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-325333.33,"DEDUCAO DA TRANSF. FINANCEIRA DO ICMS DESON. L.C. Nº 87/96 P/ FORMACAO DO FUNDEB",-325338.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,-2.737625E7,"DEDUCAO DE RECEITA DO FPE PARA FORMAÇÃO DO FUNDEB",-3.087021209E7
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-919583.3300000001,"DEDUCAO DE RECEITA IPI EXPORTAÇÃO PARA FORMAÇÃO DO FUNDEB",-448793.61
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,-5467500.0,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-2045152.79
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-5467500.0,"DEDUÇAO DA RECEITA DE IPVA P/ FORMAÇÃO DO FUNDEB",-2045152.79
201201,2012,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,,"DEDUÇAO DE OUTRAS TAXAS PELO PODER DE POLICIA",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-1577666.67,"DEDUÇAO DE RECEITA DE ITCD",-705228.37
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇAO RECEITA DE CONCESSÕES E PERMISSÕES - EXPLORAÇÃO DE RECURSOS NATURAIS",0.0
201201,2012,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201201,2012,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,-4.1219041667E8,"DEDUÇÃO DA RECEITA CORRENTE",-3.9506019789E8
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.9294366667E8,"DEDUÇÃO DA RECEITA CORRENTE",-3.7238495956E8
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-3.9294366667E8,"DEDUÇÃO DA RECEITA CORRENTE",-3.7238495956E8
201201,2012,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201201,2012,Jan,FUNPRODUZIR,4352350000178,Direta,Executivo,-1863500.0,"DEDUÇÃO DA RECEITA CORRENTE",-1945135.32
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",-6798056.12
201201,2012,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,-5126833.33,"DEDUÇÃO DA RECEITA CORRENTE",-1879433.4300000002
201201,2012,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DA RECEITA CORRENTE",0.0
201201,2012,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE MULTAS DO ICMS P/ FORMAÇÃO DO FUNDEB",-199507.39
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DA RECEITA DE MULTAS DO ICMS P/ FORMAÇÃO DO FUNDEB",-199507.39
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DA RECEITA DE MULTAS DO ICMS P/ FORMAÇÃO DO FUNDEB",-199507.39
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.0621233333E8,"DEDUÇÃO DA RECEITA DE TRANSFERENCIAS CONTITUCIONAIS AOS MUNICIPIOS - ICMS",-2.1006235274E8
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES PREVIDENCIARIAS DO REGIME PROPRIO",-6798056.12
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS CONTRIBUIÇÕES SOCIAIS",-6798056.12
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-2.829583333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.13190057E7
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.829583333E7,"DEDUÇÃO DAS PARTICIPAÇÕES NA RECEITA DA UNIAO",-3.13190057E7
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE CONTRIBUIÇÕES",-6798056.12
201201,2012,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-3751833.33,"DEDUÇÃO DAS RECEITAS DE ICMS",
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-3.438275E7,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PATRIMONIO E A RENDA",-1.392272233E7
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,-3751833.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",0.0
201201,2012,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,-3751833.33,"DEDUÇÃO DAS RECEITAS DE IMPOSTOS S/ PRODUÇÃO E CIRCULAÇÃO",
201201,2012,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201201,2012,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-449800.26
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS DE SERVIÇOS",-444020.11
201201,2012,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201201,2012,Jan,EMATER,13232306000115,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201201,2012,Jan,"FUNDO DE FOMENTO A MINERACAO",3609406000164,Direta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201201,2012,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,,"DEDUÇÃO DAS RECEITAS PATRIMONIAIS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-2.862116667E7,"DEDUÇÃO DAS TRANSFERENCIAS CORRENTES",-3.16443437E7
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,-2.862116667E7,"DEDUÇÃO DAS TRANSFERENCIAS DA UNIAO",-3.16443437E7
201201,2012,Jan,"UNIVERSIDADE ESTADUAL DE GOIAS",1112580000171,Indireta,Executivo,,"DEDUÇÃO DAS TRANSFERENCIAS DE CONVENIO",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-4783739.62
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÃO DE SERVIDOR ATIVO CIVIL",-4783739.62
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",-196960.75
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE CONTRIBUIÇÕES AO PROTEGE",-196960.75
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE CREDITO ESPECIAL P/ INVESTIMENTO - LEI 15.45/06",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE CREDITO ESPECIAL P/ INVESTIMENTO - LEI 15.45/06",0.0
201201,2012,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,,"DEDUÇÃO DE CREDITO ESPECIAL P/ INVESTIMENTO - LEI 15.45/06",0.0
201201,2012,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE DEMAIS MULTAS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE DEMAIS MULTAS DE ICMS AUTO DE INFRAÇÃO",-159255.75
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE DEMAIS RECEITAS DE IPVA",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE IMPOSTO DE RENDA RET. NA FONTE S/RENDIMENTOS DO TRABALHO",0.0
201201,2012,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-657657.9500000001
201201,2012,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-756902.88
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS DE OUTRAS ORIGENS",-657657.9500000001
201201,2012,Jan,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",2872448000120,Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",-657657.9500000001
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA",0.0
201201,2012,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DOS TRIBUTOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DOS TRIBUTOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA OUTROS TRIBUTOS",0.0
201201,2012,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",-756902.88
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",-657657.9500000001
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",-657657.9500000001
201201,2012,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",-657657.9500000001
201201,2012,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",0.0
201201,2012,Jan,"AG. GOIANA DE DEFESA AGROPECUARIA",6064227000187,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",0.0
201201,2012,Jan,"ESTADO DE GOIAS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS",-196960.75
201201,2012,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS",-196960.75
201201,2012,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",-196960.75
201201,2012,Jan,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",3520933000106,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS DE CONCESSÃO",0.0
